证券代码,证券简称,日期,成交量,成交额,收盘价,换手率
300347.SZ,泰格医药,20251013,1.1405856E7,6.1851224172E8,54.200309846224,2.0144065406935
688293.SH,奥浦迈,20251013,1320087.0,7.9571996E7,60.160831408776,1.1625728627546
300759.SZ,康龙化成,20251013,3.0949311E7,9.8056278519E8,31.553766233766,2.1804738980921
002821.SZ,凯莱英,20251013,5779631.0,6.1470312034E8,104.5151670408,1.8231301747614
603259.SH,药明康德,20251013,7.009359E7,6.957583503E9,97.847132844161,2.8340334708677
300347.SZ,泰格医药,20251012,,,55.466812026624,
688293.SH,奥浦迈,20251012,,,60.718244803695,
300759.SZ,康龙化成,20251012,,,32.865194805195,
002821.SZ,凯莱英,20251012,,,110.0571873762,
603259.SH,药明康德,20251012,,,102.74292340761,
300347.SZ,泰格医药,20251011,,,55.466812026624,
688293.SH,奥浦迈,20251011,,,60.718244803695,
300759.SZ,康龙化成,20251011,,,32.865194805195,
002821.SZ,凯莱英,20251011,,,110.0571873762,
603259.SH,药明康德,20251011,,,102.74292340761,
300347.SZ,泰格医药,20251010,1.1037072E7,6.1900032783E8,55.466812026624,1.9492750063569
688293.SH,奥浦迈,20251010,1560931.0,9.6889757E7,60.718244803695,1.3746791092045
300759.SZ,康龙化成,20251010,3.6984629E7,1.25350306796E9,32.865194805195,2.6056805647505
002821.SZ,凯莱英,20251010,6090526.0,6.7917121731E8,110.0571873762,1.9211990749528
603259.SH,药明康德,20251010,6.8930865E7,7.356582326E9,102.74292340761,2.7870220170755
300347.SZ,泰格医药,20251009,1.3046126E7,7.4451742322E8,56.75325912325,2.3040972589091
688293.SH,奥浦迈,20251009,1372095.0,8.5044129E7,61.534457274827,1.2083752147558
300759.SZ,康龙化成,20251009,3.2947789E7,1.16158452898E9,35.070779220779,2.3212728035963
002821.SZ,凯莱英,20251009,6320030.0,7.1194279694E8,112.50598705929,1.9935939506168
603259.SH,药明康德,20251009,5.5470829E7,6.219178956E9,110.71943188071,2.2428040287676
300347.SZ,泰格医药,20251008,,,57.840257057608,
688293.SH,奥浦迈,20251008,,,63.92337182448,
300759.SZ,康龙化成,20251008,,,35.517857142857,
002821.SZ,凯莱英,20251008,,,112.72409877195,
603259.SH,药明康德,20251008,,,109.91491319093,
300347.SZ,泰格医药,20251007,,,57.840257057608,
688293.SH,奥浦迈,20251007,,,63.92337182448,
300759.SZ,康龙化成,20251007,,,35.517857142857,
002821.SZ,凯莱英,20251007,,,112.72409877195,
603259.SH,药明康德,20251007,,,109.91491319093,
300347.SZ,泰格医药,20251006,,,57.840257057608,
688293.SH,奥浦迈,20251006,,,63.92337182448,
300759.SZ,康龙化成,20251006,,,35.517857142857,
002821.SZ,凯莱英,20251006,,,112.72409877195,
603259.SH,药明康德,20251006,,,109.91491319093,
300347.SZ,泰格医药,20251005,,,57.840257057608,
688293.SH,奥浦迈,20251005,,,63.92337182448,
300759.SZ,康龙化成,20251005,,,35.517857142857,
002821.SZ,凯莱英,20251005,,,112.72409877195,
603259.SH,药明康德,20251005,,,109.91491319093,
300347.SZ,泰格医药,20251004,,,57.840257057608,
688293.SH,奥浦迈,20251004,,,63.92337182448,
300759.SZ,康龙化成,20251004,,,35.517857142857,
002821.SZ,凯莱英,20251004,,,112.72409877195,
603259.SH,药明康德,20251004,,,109.91491319093,
300347.SZ,泰格医药,20251003,,,57.840257057608,
688293.SH,奥浦迈,20251003,,,63.92337182448,
300759.SZ,康龙化成,20251003,,,35.517857142857,
002821.SZ,凯莱英,20251003,,,112.72409877195,
603259.SH,药明康德,20251003,,,109.91491319093,
300347.SZ,泰格医药,20251002,,,57.840257057608,
688293.SH,奥浦迈,20251002,,,63.92337182448,
300759.SZ,康龙化成,20251002,,,35.517857142857,
002821.SZ,凯莱英,20251002,,,112.72409877195,
603259.SH,药明康德,20251002,,,109.91491319093,
300347.SZ,泰格医药,20251001,,,57.840257057608,
688293.SH,奥浦迈,20251001,,,63.92337182448,
300759.SZ,康龙化成,20251001,,,35.517857142857,
002821.SZ,凯莱英,20251001,,,112.72409877195,
603259.SH,药明康德,20251001,,,109.91491319093,
300347.SZ,泰格医药,20250930,1.2100542E7,7.0468932506E8,57.840257057608,2.1370961504982
688293.SH,奥浦迈,20250930,1184745.0,7.6993032E7,63.92337182448,1.0433800092602
300759.SZ,康龙化成,20250930,4.1373024E7,1.46331934101E9,35.517857142857,2.9148564540625
002821.SZ,凯莱英,20250930,8996524.0,1.00751681318E9,112.72409877195,2.8378687795752
603259.SH,药明康德,20250930,7.0739544E7,7.791722622E9,109.91491319093,2.8601507699908
300347.SZ,泰格医药,20250929,1.0663511E7,6.1908862814E8,58.548301583658,1.8832997983805
688293.SH,奥浦迈,20250929,3066201.0,1.96226715E8,65.864364896074,2.7003387461213
300759.SZ,康龙化成,20250929,4.1485608E7,1.40731891164E9,34.613766233766,2.922788342218
002821.SZ,凯莱英,20250929,6864528.0,7.3090962315E8,108.99637131916,2.1653507174237
603259.SH,药明康德,20250929,4.6935401E7,4.865689507E9,103.28253960197,1.8976984543465
300347.SZ,泰格医药,20250928,,,59.126704154235,
688293.SH,奥浦迈,20250928,,,65.864364896074,
300759.SZ,康龙化成,20250928,,,33.352012987013,
002821.SZ,凯莱英,20250928,,,106.83508253004,
603259.SH,药明康德,20250928,,,100.97690677149,
300347.SZ,泰格医药,20250927,,,59.126704154235,
688293.SH,奥浦迈,20250927,,,65.864364896074,
300759.SZ,康龙化成,20250927,,,33.352012987013,
002821.SZ,凯莱英,20250927,,,106.83508253004,
603259.SH,药明康德,20250927,,,100.97690677149,
300347.SZ,泰格医药,20250926,1.0384552E7,6.1935800947E8,59.126704154235,1.8340324015113
688293.SH,奥浦迈,20250926,3854020.0,2.47454587E8,65.864364896074,3.3941543735478
300759.SZ,康龙化成,20250926,3.1248683E7,1.05350728709E9,33.352012987013,2.2015655738266
002821.SZ,凯莱英,20250926,5985311.0,6.4735077491E8,106.83508253004,1.8880099939652
603259.SH,药明康德,20250926,4.8528522E7,5.017475182E9,100.97690677149,1.9621117371751
300347.SZ,泰格医药,20250925,9587594.0,5.8839001072E8,60.532820748221,1.6932803695851
688293.SH,奥浦迈,20250925,3056180.0,1.86968662E8,62.559699769053,2.691513462138
300759.SZ,康龙化成,20250925,3.6976219E7,1.2879703352E9,34.375324675325,2.6050880544525
002821.SZ,凯莱英,20250925,7385280.0,8.2358813263E8,110.76109335798,2.3296170321361
603259.SH,药明康德,20250925,5.2709691E7,5.663189313E9,105.00931142395,2.13116532529
300347.SZ,泰格医药,20250924,1.5054934E7,9.0819093141E8,60.831994491623,2.6588760650064
688293.SH,奥浦迈,20250924,2252334.0,1.31894363E8,58.23974595843,1.9835831928195
300759.SZ,康龙化成,20250924,3.0167036E7,1.03270605532E9,34.047467532468,2.1253602246849
002821.SZ,凯莱英,20250924,5469126.0,5.9468749629E8,108.3122936749,1.7251842963975
603259.SH,药明康德,20250924,3.9349193E7,4.135949756E9,102.71119369396,1.5909718708035
300347.SZ,泰格医药,20250923,1.0404338E7,5.9923408037E8,57.640807895341,1.8375268387385
688293.SH,奥浦迈,20250923,2980109.0,1.69706007E8,57.124919168591,2.6245193320219
300759.SZ,康龙化成,20250923,5.0378016E7,1.7096288117E9,33.848766233766,3.5492857636044
002821.SZ,凯莱英,20250923,7036620.0,7.6307635666E8,107.71744354945,2.2196355183107
603259.SH,药明康德,20250923,6.4331421E7,6.771720869E9,102.46671308439,2.6010566778287
300347.SZ,泰格医药,20250922,7073015.0,4.1710626249E8,58.947199908194,1.2491765351433
688293.SH,奥浦迈,20250922,4710050.0,2.67295102E8,58.428868360277,4.1480419943666
300759.SZ,康龙化成,20250922,3.5549038E7,1.24463988476E9,35.021103896104,2.5045387750727
002821.SZ,凯莱英,20250922,6076734.0,6.7901725226E8,110.16624323254,1.9168485184259
603259.SH,药明康德,20250922,4.3983582E7,4.779804629E9,106.62288344713,1.7783501109967
300347.SZ,泰格医药,20250921,,,58.588191416112,
688293.SH,奥浦迈,20250921,,,53.163302540416,
300759.SZ,康龙化成,20250921,,,34.782662337662,
002821.SZ,凯莱英,20250921,,,109.74984814472,
603259.SH,药明康德,20250921,,,106.34906516441,
300347.SZ,泰格医药,20250920,,,58.588191416112,
688293.SH,奥浦迈,20250920,,,53.163302540416,
300759.SZ,康龙化成,20250920,,,34.782662337662,
002821.SZ,凯莱英,20250920,,,109.74984814472,
603259.SH,药明康德,20250920,,,106.34906516441,
300347.SZ,泰格医药,20250919,9275253.0,5.4995381399E8,58.588191416112,1.6381173240998
688293.SH,奥浦迈,20250919,3474741.0,1.88838433E8,53.163302540416,3.0601313335415
300759.SZ,康龙化成,20250919,5.2571543E7,1.87339320552E9,34.782662337662,3.7038264694786
002821.SZ,凯莱英,20250919,7758331.0,8.7145204018E8,109.74984814472,2.4472924572324
603259.SH,药明康德,20250919,5.0163714E7,5.395330165E9,106.34906516441,2.0282260403417
300347.SZ,泰格医药,20250918,1.5662143E7,9.4189611067E8,59.286263484049,2.7661162213934
688293.SH,奥浦迈,20250918,2456290.0,1.29743973E8,52.267459584296,2.1632029533323
300759.SZ,康龙化成,20250918,7.9017749E7,2.839441739E9,35.468181818182,5.5670428068815
002821.SZ,凯莱英,20250918,1.1458548E7,1.32048304594E9,113.19997887231,3.6144910666012
603259.SH,药明康德,20250918,5.4306896E7,5.895425335E9,105.05820754586,2.1957437329567
300347.SZ,泰格医药,20250917,1.1136041E7,6.7267747552E8,60.054142758779,1.9667540803453
688293.SH,奥浦迈,20250917,1952739.0,1.02551186E8,52.406812933025,1.719736176057
300759.SZ,康龙化成,20250917,5.1058305E7,1.81575951595E9,35.259545454545,3.5972142104657
002821.SZ,凯莱英,20250917,9218135.0,1.07472416989E9,115.7181777367,2.9077738827139
603259.SH,药明康德,20250917,4.9765207E7,5.381554265E9,106.87714328109,2.012113551648
300347.SZ,泰格医药,20250916,1.0096948E7,6.1526231578E8,60.702352536149,1.7832381973122
688293.SH,奥浦迈,20250916,1850507.0,9.9060449E7,53.362378752887,1.6297026033416
300759.SZ,康龙化成,20250916,5.630508E7,1.9987477832E9,35.468181818182,3.9668656038897
002821.SZ,凯莱英,20250916,1.1409267E7,1.33440220451E9,117.1854747128,3.5989458392083
603259.SH,药明康德,20250916,3.5000928E7,3.72654483E9,104.68659701931,1.4151622347126
300347.SZ,泰格医药,20250915,1.7249014E7,1.07326606892E9,61.599873766353,3.0463760564849
688293.SH,奥浦迈,20250915,2802532.0,1.51827931E8,53.422101616628,2.4681310021244
300759.SZ,康龙化成,20250915,8.9557145E7,3.17804501569E9,35.666883116883,6.3095755850638
002821.SZ,凯莱英,20250915,1.799755E7,2.08301380563E9,115.68843523042,5.677157672657
603259.SH,药明康德,20250915,5.1392197E7,5.509643218E9,104.6377008974,2.077896230446
300347.SZ,泰格医药,20250914,,,60.841966949736,
688293.SH,奥浦迈,20250914,,,52.207736720554,
300759.SZ,康龙化成,20250914,,,33.530844155844,
002821.SZ,凯莱英,20250914,,,111.11800343325,
603259.SH,药明康德,20250914,,,103.14147956681,
300347.SZ,泰格医药,20250913,,,60.841966949736,
688293.SH,奥浦迈,20250913,,,52.207736720554,
300759.SZ,康龙化成,20250913,,,33.530844155844,
002821.SZ,凯莱英,20250913,,,111.11800343325,
603259.SH,药明康德,20250913,,,103.14147956681,
300347.SZ,泰格医药,20250912,1.9804321E7,1.20393548544E9,60.841966949736,3.497672928397
688293.SH,奥浦迈,20250912,2938234.0,1.51993096E8,52.207736720554,2.587640900049
300759.SZ,康龙化成,20250912,7.8691672E7,2.61009830123E9,33.530844155844,5.5440696819784
002821.SZ,凯莱英,20250912,1.5125838E7,1.67061626457E9,111.11800343325,4.7713031638788
603259.SH,药明康德,20250912,5.6662117E7,5.955282693E9,103.14147956681,2.2909703456225
300347.SZ,泰格医药,20250911,3.6221959E7,2.13524084032E9,61.051388570117,6.3972183347162
688293.SH,奥浦迈,20250911,2294617.0,1.15687993E8,51.097777245858,2.0208209418132
300759.SZ,康龙化成,20250911,8.601954E7,2.69528983536E9,32.259155844156,6.0603404610812
002821.SZ,凯莱英,20250911,1.3133797E7,1.39400950151E9,109.01619965668,4.142932588584
603259.SH,药明康德,20250911,1.0034019E8,1.0267266156E10,102.33958316741,4.0569680755862
300347.SZ,泰格医药,20250910,1.1637411E7,7.6185579338E8,64.043126004131,2.0553018410139
688293.SH,奥浦迈,20250910,2094923.0,1.09538679E8,52.068991786217,1.8449546350812
300759.SZ,康龙化成,20250910,6.8746333E7,2.27968339906E9,32.686363636364,4.8433900417378
002821.SZ,凯莱英,20250910,1.3241276E7,1.4705852438E9,110.04727320745,4.1768358270525
603259.SH,药明康德,20250910,4.7851765E7,5.14466647E9,104.86262305821,1.9347490070076
300347.SZ,泰格医药,20250909,1.0824184E7,7.0779462975E8,64.48191416112,1.9116765148771
688293.SH,奥浦迈,20250909,1589535.0,8.1950826E7,50.542797508509,1.3998700505335
300759.SZ,康龙化成,20250909,5.236031E7,1.68186567365E9,31.583571428571,3.6889444566636
002821.SZ,凯莱英,20250909,8466419.0,9.1512788341E8,105.52641225406,2.6706521490858
603259.SH,药明康德,20250909,6.4218447E7,6.945057887E9,104.02160976127,2.5964888978457
300347.SZ,泰格医药,20250908,1.1809243E7,7.9468711469E8,67.004946063805,2.0856493664166
688293.SH,奥浦迈,20250908,1285333.0,6.8300032E7,52.574419761302,1.1319657457448
300759.SZ,康龙化成,20250908,6.6460758E7,2.12599962009E9,32.388311688312,4.682364271903
002821.SZ,凯莱英,20250908,9555446.0,1.04410088009E9,109.452423082,3.0141754613578
603259.SH,药明康德,20250908,7.1097532E7,7.767481385E9,108.15822167526,2.8746249890195
300347.SZ,泰格医药,20250907,,,66.396626118889,
688293.SH,奥浦迈,20250907,,,52.485226589228,
300759.SZ,康龙化成,20250907,,,31.096753246753,
002821.SZ,凯莱英,20250907,,,107.34070513667,
603259.SH,药明康德,20250907,,,105.02886987272,
300347.SZ,泰格医药,20250906,,,66.396626118889,
688293.SH,奥浦迈,20250906,,,52.485226589228,
300759.SZ,康龙化成,20250906,,,31.096753246753,
002821.SZ,凯莱英,20250906,,,107.34070513667,
603259.SH,药明康德,20250906,,,105.02886987272,
300347.SZ,泰格医药,20250905,1.462992E7,9.5045108275E8,66.396626118889,2.5838136600903
688293.SH,奥浦迈,20250905,1684860.0,8.7679614E7,52.485226589228,1.4838207735859
300759.SZ,康龙化成,20250905,6.1543298E7,1.88744477864E9,31.096753246753,4.3359141304148
002821.SZ,凯莱英,20250905,1.1445384E7,1.21261645479E9,107.34070513667,3.6103386067607
603259.SH,药明康德,20250905,8.0229245E7,8.389785591E9,105.02886987272,3.2438396388664
300347.SZ,泰格医药,20250904,1.4579177E7,9.3226584394E8,62.248083543723,2.5748518573905
688293.SH,奥浦迈,20250904,2435900.0,1.26817166E8,50.503156098699,2.1452459090832
300759.SZ,康龙化成,20250904,6.0051032E7,1.82940122381E9,29.457467532468,4.2307794131343
002821.SZ,凯莱英,20250904,1.3387243E7,1.4029220914E9,100.84692460055,4.2228797426969
603259.SH,药明康德,20250904,1.02863435E8,1.0721558807E10,99.689413359634,4.158988257249
300347.SZ,泰格医药,20250903,1.2740589E7,8.5074762936E8,66.017672710581,2.2501358787879
688293.SH,奥浦迈,20250903,3401622.0,1.84226097E8,53.61500676883,2.9957369677522
300759.SZ,康龙化成,20250903,6.1935078E7,1.97708883738E9,31.653116883117,4.3635162332142
002821.SZ,凯莱英,20250903,9721747.0,1.07163803915E9,108.37177868744,3.066633545826
603259.SH,药明康德,20250903,7.1937192E7,7.947526856E9,108.43203995798,2.9085742352224
300347.SZ,泰格医药,20250902,1.6619157E7,1.10111661901E9,66.067535001148,2.9351360004556
688293.SH,奥浦迈,20250902,3454765.0,1.87884373E8,52.277109187723,3.0425388903871
300759.SZ,康龙化成,20250902,7.2754285E7,2.30431623893E9,31.42461038961,5.1257625546769
002821.SZ,凯莱英,20250902,1.2085212E7,1.3273895386E9,108.79808794401,3.8121663243879
603259.SH,药明康德,20250902,1.06125769E8,1.1920451242E10,109.52731308887,4.2908913848981
300347.SZ,泰格医药,20250901,1.7903676E7,1.16652814156E9,64.910729859995,3.1619969633895
688293.SH,奥浦迈,20250901,2873520.0,1.55112629E8,53.218592670724,3.7121117269257
300759.SZ,康龙化成,20250901,6.6404047E7,2.0520260789E9,31.136493506494,4.6783688079899
002821.SZ,凯莱英,20250901,1.4050455E7,1.53272485463E9,109.82916149478,4.4320837229274
603259.SH,药明康德,20250901,1.0124538E8,1.0930113474E10,109.11658566478,4.0935668395744
300347.SZ,泰格医药,20250831,,,63.335081478081,
688293.SH,奥浦迈,20250831,,,53.218592670724,
300759.SZ,康龙化成,20250831,,,30.063506493506,
002821.SZ,凯莱英,20250831,,,106.00229235442,
603259.SH,药明康德,20250831,,,101.01938787571,
300347.SZ,泰格医药,20250830,,,63.335081478081,
688293.SH,奥浦迈,20250830,,,53.218592670724,
300759.SZ,康龙化成,20250830,,,30.063506493506,
002821.SZ,凯莱英,20250830,,,106.00229235442,
603259.SH,药明康德,20250830,,,101.01938787571,
300347.SZ,泰格医药,20250829,1.7470305E7,1.11678172704E9,63.335081478081,3.085458615286
688293.SH,奥浦迈,20250829,3142839.0,1.67346144E8,53.218592670724,4.0600272515031
300759.SZ,康龙化成,20250829,5.0101941E7,1.50236318109E9,30.063506493506,3.5298354329842
002821.SZ,凯莱英,20250829,1.186867E7,1.25611718383E9,106.00229235442,3.7438601895666
603259.SH,药明康德,20250829,1.01659553E8,1.0179550325E10,101.01938787571,4.1103127380899
300347.SZ,泰格医药,20250828,1.8718655E7,1.17378554121E9,63.564448014689,3.3059317130591
688293.SH,奥浦迈,20250828,2808468.0,1.48659666E8,52.108633196028,3.6280753213812
300759.SZ,康龙化成,20250828,5.3301318E7,1.54654083901E9,29.248831168831,3.75524135684
002821.SZ,凯莱英,20250828,9028667.0,9.1678157303E8,102.61164663938,2.848007986249
603259.SH,药明康德,20250828,5.8306073E7,5.497000806E9,93.5773981203,2.3574389960174
300347.SZ,泰格医药,20250827,1.4114152E7,9.2557243495E8,63.704062428276,2.4927230455253
688293.SH,奥浦迈,20250827,2295699.0,1.27467091E8,52.90146139224,2.9656627339958
300759.SZ,康龙化成,20250827,4.6946255E7,1.42452835705E9,29.268701298701,3.3075076741021
002821.SZ,凯莱英,20250827,1.0203331E7,1.06621576902E9,101.80859897003,3.2185446837658
603259.SH,药明康德,20250827,6.2020093E7,6.036968428E9,93.293800613195,2.4956367315738
300347.SZ,泰格医药,20250826,1.3488549E7,8.9859881549E8,65.21987606151,2.382234295266
688293.SH,奥浦迈,20250826,2674704.0,1.49974022E8,55.89438783294,3.4552743967173
300759.SZ,康龙化成,20250826,5.2346919E7,1.61569255901E9,30.321818181818,3.6880010196362
002821.SZ,凯莱英,20250826,1.635394E7,1.71825981205E9,102.41336326423,5.158696375294
603259.SH,药明康德,20250826,6.7004694E7,6.517467608E9,94.662892026806,2.6962129117456
300347.SZ,泰格医药,20250825,1.4370203E7,9.7054723694E8,68.460924948359,2.5379446237349
688293.SH,奥浦迈,20250825,2779310.0,1.6201802E8,57.747623741585,3.5904080165657
300759.SZ,康龙化成,20250825,6.7659736E7,2.09682282191E9,31.613376623377,4.7668359499118
002821.SZ,凯莱英,20250825,1.0938217E7,1.1946879254E9,109.64079228839,3.4503575523745
603259.SH,药明康德,20250825,9.3311762E7,9.115287356E9,97.772685380579,3.754787351497
300347.SZ,泰格医药,20250824,,,66.237066789075,
688293.SH,奥浦迈,20250824,,,55.032187169559,
300759.SZ,康龙化成,20250824,,,29.904545454545,
002821.SZ,凯莱英,20250824,,,105.58589726661,
603259.SH,药明康德,20250824,,,91.924709199584,
300347.SZ,泰格医药,20250823,,,66.237066789075,
688293.SH,奥浦迈,20250823,,,55.032187169559,
300759.SZ,康龙化成,20250823,,,29.904545454545,
002821.SZ,凯莱英,20250823,,,105.58589726661,
603259.SH,药明康德,20250823,,,91.924709199584,
300347.SZ,泰格医药,20250822,8411499.0,5.5851099487E8,66.237066789075,1.48556834337
688293.SH,奥浦迈,20250822,1808159.0,1.00530816E8,55.032187169559,2.3358418344213
300759.SZ,康龙化成,20250822,3.5743114E7,1.06770491387E9,29.904545454545,2.5182120246079
002821.SZ,凯莱英,20250822,6444299.0,6.8382991572E8,105.58589726661,2.0327934364814
603259.SH,药明康德,20250822,5.801638E7,5.386515514E9,91.924709199584,2.3345306651014
300347.SZ,泰格医药,20250821,6584815.0,4.4024448202E8,66.51629561625,1.1629547493197
688293.SH,奥浦迈,20250821,2239000.0,1.24113681E8,55.864656775582,2.8924170204441
300759.SZ,康龙化成,20250821,3.3600261E7,1.00885634267E9,29.81512987013,2.367241457478
002821.SZ,凯莱英,20250821,5214014.0,5.5302029922E8,105.19924468507,1.6447116182726
603259.SH,药明康德,20250821,3.9717015E7,3.657657477E9,89.675487591509,1.5981795045433
300347.SZ,泰格医药,20250820,1.2765101E7,8.440510176E8,66.117397291714,2.2544649824628
688293.SH,奥浦迈,20250820,1500291.0,8.106186E7,53.674468883546,1.9381273890215
300759.SZ,康龙化成,20250820,4.3502233E7,1.29031420917E9,29.695909090909,3.0648657595388
002821.SZ,凯莱英,20250820,7575724.0,7.9099225784E8,104.53499537832,2.3896907986105
603259.SH,药明康德,20250820,8.2113831E7,7.441572793E9,89.783059059721,3.304191962657
300347.SZ,泰格医药,20250819,1.4296256E7,9.8340251192E8,66.815469359651,2.5248847253401
688293.SH,奥浦迈,20250819,1231413.0,7.0590374E7,55.716001488792,1.5907815633748
300759.SZ,康龙化成,20250819,6.3057276E7,1.94798457654E9,29.79525974026,4.4425785246976
002821.SZ,凯莱英,20250819,1.1356062E7,1.21134689348E9,103.66254852766,3.5821628229659
603259.SH,药明康德,20250819,1.31165425E8,1.2319742559E10,88.267279280366,5.2779871281793
300347.SZ,泰格医药,20250818,1.6789346E7,1.14240763596E9,69.308583887996,2.9651933529905
688293.SH,奥浦迈,20250818,1424108.0,7.9428933E7,56.340353693309,1.8397115757707
300759.SZ,康龙化成,20250818,5.4049808E7,1.64785239318E9,30.739090909091,3.8079747733605
002821.SZ,凯莱英,20250818,1.1641265E7,1.25406596476E9,106.88465337383,3.6721274236873
603259.SH,药明康德,20250818,6.2711456E7,6.114490532E9,94.838918065698,2.5234566011385
300347.SZ,泰格医药,20250817,,,69.667592380078,
688293.SH,奥浦迈,20250817,,,55.795284308413,
300759.SZ,康龙化成,20250817,,,30.033701298701,
002821.SZ,凯莱英,20250817,,,108.16358114354,
603259.SH,药明康德,20250817,,,95.640814465099,
300347.SZ,泰格医药,20250816,,,69.667592380078,
688293.SH,奥浦迈,20250816,,,55.795284308413,
300759.SZ,康龙化成,20250816,,,30.033701298701,
002821.SZ,凯莱英,20250816,,,108.16358114354,
603259.SH,药明康德,20250816,,,95.640814465099,
300347.SZ,泰格医药,20250815,9580500.0,6.6337706996E8,69.667592380078,1.6920274868554
688293.SH,奥浦迈,20250815,1153008.0,6.5215392E7,55.795284308413,1.4894952942868
300759.SZ,康龙化成,20250815,4.402811E7,1.32997776898E9,30.033701298701,3.1019154073358
002821.SZ,凯莱英,20250815,7335904.0,8.0008910563E8,108.16358114354,2.3140418378877
603259.SH,药明康德,20250815,5.4792951E7,5.361910476E9,95.640814465099,2.2048225749504
300347.SZ,泰格医药,20250814,1.2489041E7,8.6496738823E8,68.720208859307,2.2057095826381
688293.SH,奥浦迈,20250814,1214981.0,6.9193347E7,55.309677038233,1.5695541419903
300759.SZ,康龙化成,20250814,6.0503376E7,1.8474706199E9,29.974090909091,4.262648435516
002821.SZ,凯莱英,20250814,1.1795946E7,1.29157755415E9,107.52907434306,3.7209200885758
603259.SH,药明康德,20250814,8.076315E7,8.010471657E9,96.501386210797,3.2498416875577
300347.SZ,泰格医药,20250813,2.1268138E7,1.45045274396E9,68.809960982327,3.7561999989806
688293.SH,奥浦迈,20250813,1851223.0,1.04559822E8,57.143092241973,2.3914733871539
300759.SZ,康龙化成,20250813,9.0346596E7,2.72550469325E9,30.63974025974,6.3651948296836
002821.SZ,凯莱英,20250813,1.4847488E7,1.57374067294E9,106.87473920507,4.6835002774757
603259.SH,药明康德,20250813,1.03105177E8,9.861040638E9,95.953749645353,4.1488661898107
300347.SZ,泰格医药,20250812,1.1941661E7,8.0622808527E8,66.835414275878,2.1090359219987
688293.SH,奥浦迈,20250812,1104761.0,6.0533631E7,54.606042014095,1.4271681643246
300759.SZ,康龙化成,20250812,3.7144049E7,1.07015479088E9,28.771948051948,2.6169121927772
002821.SZ,凯莱英,20250812,9025793.0,9.1161729878E8,100.34130199393,2.8471014100122
603259.SH,药明康德,20250812,3.7173126E7,3.381474977E9,89.47990310385,1.4958155363137
300347.SZ,泰格医药,20250811,1.116915E7,7.4487804562E8,66.705772320404,1.9726015139931
688293.SH,奥浦迈,20250811,1150008.0,6.3583758E7,55.398870210307,1.4856197913564
300759.SZ,康龙化成,20250811,4.4692573E7,1.28899104359E9,28.821623376623,3.1487288639503
002821.SZ,凯莱英,20250811,9344621.0,9.2784389875E8,98.963232536643,2.9476727003521
603259.SH,药明康德,20250811,4.0431874E7,3.691080442E9,89.215864045511,1.6269448335197
300347.SZ,泰格医药,20250810,,,65.060316731696,
688293.SH,奥浦迈,20250810,,,53.91231734241,
300759.SZ,康龙化成,20250810,,,28.215584415584,
002821.SZ,凯莱英,20250810,,,97.059712135217,
603259.SH,药明康德,20250810,,,88.658448255684,
300347.SZ,泰格医药,20250809,,,65.060316731696,
688293.SH,奥浦迈,20250809,,,53.91231734241,
300759.SZ,康龙化成,20250809,,,28.215584415584,
002821.SZ,凯莱英,20250809,,,97.059712135217,
603259.SH,药明康德,20250809,,,88.658448255684,
300347.SZ,泰格医药,20250808,7848622.0,5.0680997249E8,65.060316731696,1.3861577326797
688293.SH,奥浦迈,20250808,1037174.0,5.6780446E7,53.91231734241,1.339856958804
300759.SZ,康龙化成,20250808,3.8635498E7,1.09964776636E9,28.215584415584,2.7219893499015
002821.SZ,凯莱英,20250808,1.9716196E7,1.95684241639E9,97.059712135217,6.2192883696398
603259.SH,药明康德,20250808,4.2206329E7,3.821372279E9,88.658448255684,1.698347420364
300347.SZ,泰格医药,20250807,1.1610326E7,7.5152364499E8,64.491886619233,2.0505183156779
688293.SH,奥浦迈,20250807,1625144.0,9.0791523E7,54.77451800579,2.0994167781477
300759.SZ,康龙化成,20250807,4.0820729E7,1.18390448355E9,28.712337662338,2.8759455771274
002821.SZ,凯莱英,20250807,8962511.0,9.732126929E8,106.27988907962,2.8271396990103
603259.SH,药明康德,20250807,5.8367873E7,5.338845804E9,89.196305596745,2.3486744497889
300347.SZ,泰格医药,20250806,9222715.0,6.1174387084E8,65.818223548313,1.628838503568
688293.SH,奥浦迈,20250806,1482504.0,8.6611973E7,57.09354047971,1.9151495321467
300759.SZ,康龙化成,20250806,4.0114767E7,1.18467240028E9,29.248831168831,2.8262083886632
002821.SZ,凯莱英,20250806,7993041.0,8.8368385578E8,108.83774461904,2.5213295165738
603259.SH,药明康德,20250806,5.2525501E7,4.949859579E9,91.513981775501,2.1135822811474
300347.SZ,泰格医药,20250805,1.2507502E7,8.3488358715E8,66.715744778517,2.2089700094879
688293.SH,奥浦迈,20250805,1864946.0,1.09560542E8,58.808031454018,2.4092012293922
300759.SZ,康龙化成,20250805,3.8106444E7,1.13685090935E9,29.616428571429,2.684715872709
002821.SZ,凯莱英,20250805,6697679.0,7.3953845046E8,109.44250891324,2.1127197715158
603259.SH,药明康德,20250805,4.8498304E7,4.524512868E9,91.230384268396,1.9515312381333
300347.SZ,泰格医药,20250804,1.8485032E7,1.20640593362E9,65.997727794354,3.2646711799386
688293.SH,奥浦迈,20250804,2080126.0,1.19385065E8,56.489008980099,2.687178136252
